original tokens,,edited tokens,deleted tokens,added tokens,replaced tokens,sentences,paragraphs,punctuations,word_punctuation,character names,place names,special words
s,,",",,,,,,,,,,
.”,,Harry,,,,,,,,,,
They,,moved,,,,,,,,,,
had,,three,,,,,,,,,,
reached,,spaces,,,,,,,,,,
another,,to,,,,,,,,,,
door,,the,,,,,,,,,,
.,,left,,,,,,,,,,
“,,.,,,,,,,,,,
All,,The,,,,,,,,,,
right,,white,,,,,,,,,,
?”,,king,,,,,,,,,,
Harry,,took,,,,,,,,,,
whispered,,off,,,,,,,,,,
.,,his,,,,,,,,,,
“,,crown,,,,,,,,,,
Go,,and,,,,,,,,,,
on,,threw,,,,,,,,,,
.”,,it,,,,,,,,,,
Harry,,at,,,,,,,,,,
pushed,,Harry,,,,,,,,,,
it,,’,,,,,,,,,,
open,,s,,,,,,,,,,
.,,feet,,,,,,,,,,
A,,.,,,,,,,,,,
disgusting,,They,,,,,,,,,,
smell,,had,,,,,,,,,,
filled,,won,,,,,,,,,,
their,,.,,,,,,,,,,
nostrils,,The,,,,,,,,,,
",",,chessmen,,,,,,,,,,
making,,parted,,,,,,,,,,
both,,and,,,,,,,,,,
of,,bowed,,,,,,,,,,
them,,",",,,,,,,,,,
pull,,leaving,,,,,,,,,,
their,,the,,,,,,,,,,
robes,,door,,,,,,,,,,
up,,ahead,,,,,,,,,,
over,,clear,,,,,,,,,,
their,,.,,,,,,,,,,
noses,,With,,,,,,,,,,
.,,one,,,,,,,,,,
Eyes,,last,,,,,,,,,,
watering,,desperate,,,,,,,,,,
",",,look,,,,,,,,,,
they,,back,,,,,,,,,,
saw,,at,,,,,,,,,,
",",,Ron,,,,,,,,,,
flat,,",",,,,,,,,,,
on,,Harry,,,,,,,,,,
the,,and,,,,,,,,,,
floor,,Hennione,,,,,,,,,,
in,,charged,,,,,,,,,,
front,,through,,,,,,,,,,
of,,the,,,,,,,,,,
them,,door,,,,,,,,,,
",",,and,,,,,,,,,,
a,,up,,,,,,,,,,
troll,,the,,,,,,,,,,
even,,next,,,,,,,,,,
larger,,passageway,,,,,,,,,,
than,,.,,,,,,,,,,
the,,“,,,,,,,,,,
one,,What,,,,,,,,,,
they,,if,,,,,,,,,,
had,,he,,,,,,,,,,
tackled,,’,,,,,,,,,,
",",,s,,,,,,,,,,
out,,—,,,,,,,,,,
cold,,?”,,,,,,,,,,
with,,“,,,,,,,,,,
a,,He,,,,,,,,,,
bloody,,’,,,,,,,,,,
lump,,ll,,,,,,,,,,
on,,be,,,,,,,,,,
its,,all,,,,,,,,,,
head,,right,,,,,,,,,,
.,,",”",,,,,,,,,,
“,,said,,,,,,,,,,
I,,Harry,,,,,,,,,,
’,,",",,,,,,,,,,
m,,trying,,,,,,,,,,
glad,,to,,,,,,,,,,
we,,convince,,,,,,,,,,
didn,,himself,,,,,,,,,,
’,,.,,,,,,,,,,
t,,“,,,,,,,,,,
have,,What,,,,,,,,,,
to,,do,,,,,,,,,,
fight,,you,,,,,,,,,,
that,,reckon,,,,,,,,,,
one,,’,,,,,,,,,,
",”",,s,,,,,,,,,,
Harry,,next,,,,,,,,,,
whispered,,?”,,,,,,,,,,
as,,“,,,,,,,,,,
they,,We,,,,,,,,,,
stepped,,’,,,,,,,,,,
carefully,,ve,,,,,,,,,,
over,,had,,,,,,,,,,
one,,Sprout,,,,,,,,,,
of,,’,,,,,,,,,,
its,,s,,,,,,,,,,
massive,,",",,,,,,,,,,
legs,,that,,,,,,,,,,
.,,was,,,,,,,,,,
“,,the,,,,,,,,,,
Come,,Devil,,,,,,,,,,
on,,’,,,,,,,,,,
",",,s,,,,,,,,,,
I,,Snare,,,,,,,,,,
can,,;,,,,,,,,,,
’,,Flitwick,,,,,,,,,,
t,,must,,,,,,,,,,
breathe,,’,,,,,,,,,,
.”,,ve,,,,,,,,,,
He,,put,,,,,,,,,,
pulled,,charms,,,,,,,,,,
open,,on,,,,,,,,,,
the,,the,,,,,,,,,,
next,,keys,,,,,,,,,,
door,,;,,,,,,,,,,
",",,McGonagall,,,,,,,,,,
both,,transfigured,,,,,,,,,,
of,,the,,,,,,,,,,
them,,chessmen,,,,,,,,,,
hardly,,to,,,,,,,,,,
daring,,make,,,,,,,,,,
to,,them,,,,,,,,,,
look,,alive,,,,,,,,,,
at,,;,,,,,,,,,,
what,,that,,,,,,,,,,
came,,leaves,,,,,,,,,,
next,,Quirrell,,,,,,,,,,
-,,’,,,,,,,,,,
but,,s,,,,,,,,,,
there,,spell,,,,,,,,,,
was,,",",,,,,,,,,,
nothing,,and,,,,,,,,,,
very,,Snape,,,,,,,,,,
frightening,,’,,,,,,,,,,
in,,s,,,,,,,,,,
here,,.”,,,,,,,,,,
",",,They,,,,,,,,,,
just,,had,,,,,,,,,,
a,,reached,,,,,,,,,,
table,,another,,,,,,,,,,
with,,door,,,,,,,,,,
seven,,.,,,,,,,,,,
differently,,“,,,,,,,,,,
shaped,,All,,,,,,,,,,
bottles,,right,,,,,,,,,,
standing,,?”,,,,,,,,,,
on,,Harry,,,,,,,,,,
it,,whispered,,,,,,,,,,
in,,.,,,,,,,,,,
a,,“,,,,,,,,,,
line,,Go,,,,,,,,,,
.,,on,,,,,,,,,,
“,,.”,,,,,,,,,,
Snape,,Harry,,,,,,,,,,
’,,pushed,,,,,,,,,,
s,,it,,,,,,,,,,
",”",,open,,,,,,,,,,
said,,.,,,,,,,,,,
Harry,,A,,,,,,,,,,
.,,disgusting,,,,,,,,,,
“,,smell,,,,,,,,,,
What,,filled,,,,,,,,,,
do,,their,,,,,,,,,,
we,,nostrils,,,,,,,,,,
have,,",",,,,,,,,,,
to,,making,,,,,,,,,,
do,,both,,,,,,,,,,
?”,,of,,,,,,,,,,
They,,them,,,,,,,,,,
stepped,,pull,,,,,,,,,,
over,,their,,,,,,,,,,
the,,robes,,,,,,,,,,
threshold,,up,,,,,,,,,,
",",,over,,,,,,,,,,
and,,their,,,,,,,,,,
immediately,,noses,,,,,,,,,,
a,,.,,,,,,,,,,
fire,,Eyes,,,,,,,,,,
sprang,,watering,,,,,,,,,,
up,,",",,,,,,,,,,
behind,,they,,,,,,,,,,
them,,saw,,,,,,,,,,
in,,",",,,,,,,,,,
the,,flat,,,,,,,,,,
doorway,,on,,,,,,,,,,
.,,the,,,,,,,,,,
It,,floor,,,,,,,,,,
wasn,,in,,,,,,,,,,
’,,front,,,,,,,,,,
t,,of,,,,,,,,,,
ordinary,,them,,,,,,,,,,
fire,,",",,,,,,,,,,
either,,a,,,,,,,,,,
;,,troll,,,,,,,,,,
it,,even,,,,,,,,,,
was,,larger,,,,,,,,,,
purple,,than,,,,,,,,,,
.,,the,,,,,,,,,,
At,,one,,,,,,,,,,
the,,they,,,,,,,,,,
same,,had,,,,,,,,,,
instant,,tackled,,,,,,,,,,
",",,",",,,,,,,,,,
black,,out,,,,,,,,,,
flames,,cold,,,,,,,,,,
shot,,with,,,,,,,,,,
up,,a,,,,,,,,,,
in,,bloody,,,,,,,,,,
the,,lump,,,,,,,,,,
doorway,,on,,,,,,,,,,
leading,,its,,,,,,,,,,
onward,,head,,,,,,,,,,
.,,.,,,,,,,,,,
They,,“,,,,,,,,,,
were,,I,,,,,,,,,,
trapped,,’,,,,,,,,,,
.,,m,,,,,,,,,,
“,,glad,,,,,,,,,,
Look,,we,,,,,,,,,,
!”,,didn,,,,,,,,,,
Hermione,,’,,,,,,,,,,
seized,,t,,,,,,,,,,
a,,have,,,,,,,,,,
roll,,to,,,,,,,,,,
of,,fight,,,,,,,,,,
paper,,that,,,,,,,,,,
lying,,one,,,,,,,,,,
next,,",”",,,,,,,,,,
to,,Harry,,,,,,,,,,
the,,whispered,,,,,,,,,,
bottles,,as,,,,,,,,,,
.,,they,,,,,,,,,,
Harry,,stepped,,,,,,,,,,
looked,,carefully,,,,,,,,,,
over,,over,,,,,,,,,,
her,,one,,,,,,,,,,
shoulder,,of,,,,,,,,,,
to,,its,,,,,,,,,,
read,,massive,,,,,,,,,,
it,,legs,,,,,,,,,,
:,,.,,,,,,,,,,
Danger,,“,,,,,,,,,,
lies,,Come,,,,,,,,,,
before,,on,,,,,,,,,,
you,,",",,,,,,,,,,
",",,I,,,,,,,,,,
while,,can,,,,,,,,,,
safety,,’,,,,,,,,,,
lies,,t,,,,,,,,,,
behind,,breathe,,,,,,,,,,
",",,.”,,,,,,,,,,
Two,,He,,,,,,,,,,
of,,pulled,,,,,,,,,,
us,,open,,,,,,,,,,
will,,the,,,,,,,,,,
help,,next,,,,,,,,,,
you,,door,,,,,,,,,,
",",,",",,,,,,,,,,
which,,both,,,,,,,,,,
ever,,of,,,,,,,,,,
you,,them,,,,,,,,,,
would,,hardly,,,,,,,,,,
find,,daring,,,,,,,,,,
",",,to,,,,,,,,,,
One,,look,,,,,,,,,,
among,,at,,,,,,,,,,
us,,what,,,,,,,,,,
seven,,came,,,,,,,,,,
will,,next,,,,,,,,,,
let,,-,,,,,,,,,,
you,,but,,,,,,,,,,
move,,there,,,,,,,,,,
ahead,,was,,,,,,,,,,
",",,nothing,,,,,,,,,,
Another,,very,,,,,,,,,,
will,,frightening,,,,,,,,,,
transport,,in,,,,,,,,,,
the,,here,,,,,,,,,,
drinker,,",",,,,,,,,,,
back,,just,,,,,,,,,,
instead,,a,,,,,,,,,,
",",,table,,,,,,,,,,
Two,,with,,,,,,,,,,
among,,seven,,,,,,,,,,
our,,differently,,,,,,,,,,
number,,shaped,,,,,,,,,,
hold,,bottles,,,,,,,,,,
only,,standing,,,,,,,,,,
nettle,,on,,,,,,,,,,
wine,,it,,,,,,,,,,
",",,in,,,,,,,,,,
Three,,a,,,,,,,,,,
of,,line,,,,,,,,,,
us,,.,,,,,,,,,,
are,,“,,,,,,,,,,
killers,,Snape,,,,,,,,,,
",",,’,,,,,,,,,,
waiting,,s,,,,,,,,,,
bidden,,",”",,,,,,,,,,
in,,said,,,,,,,,,,
line,,Harry,,,,,,,,,,
.,,.,,,,,,,,,,
Choose,,“,,,,,,,,,,
",",,What,,,,,,,,,,
unless,,do,,,,,,,,,,
you,,we,,,,,,,,,,
wish,,have,,,,,,,,,,
to,,to,,,,,,,,,,
stay,,do,,,,,,,,,,
here,,?”,,,,,,,,,,
forevermore,,They,,,,,,,,,,
",",,stepped,,,,,,,,,,
To,,over,,,,,,,,,,
help,,the,,,,,,,,,,
you,,threshold,,,,,,,,,,
in,,",",,,,,,,,,,
your,,and,,,,,,,,,,
choice,,immediately,,,,,,,,,,
",",,a,,,,,,,,,,
we,,fire,,,,,,,,,,
give,,sprang,,,,,,,,,,
you,,up,,,,,,,,,,
these,,behind,,,,,,,,,,
clues,,them,,,,,,,,,,
four,,in,,,,,,,,,,
:,,the,,,,,,,,,,
First,,doorway,,,,,,,,,,
",",,.,,,,,,,,,,
however,,It,,,,,,,,,,
slyly,,wasn,,,,,,,,,,
the,,’,,,,,,,,,,
poison,,t,,,,,,,,,,
tries,,ordinary,,,,,,,,,,
to,,fire,,,,,,,,,,
hide,,either,,,,,,,,,,
You,,;,,,,,,,,,,
will,,it,,,,,,,,,,
always,,was,,,,,,,,,,
find,,purple,,,,,,,,,,
some,,.,,,,,,,,,,
on,,At,,,,,,,,,,
nettle,,the,,,,,,,,,,
wine,,same,,,,,,,,,,
’,,instant,,,,,,,,,,
s,,",",,,,,,,,,,
left,,black,,,,,,,,,,
side,,flames,,,,,,,,,,
;,,shot,,,,,,,,,,
Second,,up,,,,,,,,,,
",",,in,,,,,,,,,,
different,,the,,,,,,,,,,
are,,doorway,,,,,,,,,,
those,,leading,,,,,,,,,,
who,,onward,,,,,,,,,,
stand,,.,,,,,,,,,,
at,,They,,,,,,,,,,
either,,were,,,,,,,,,,
end,,trapped,,,,,,,,,,
",",,.,,,,,,,,,,
But,,“,,,,,,,,,,
if,,Look,,,,,,,,,,
you,,!”,,,,,,,,,,
would,,Hermione,,,,,,,,,,
move,,seized,,,,,,,,,,
onward,,a,,,,,,,,,,
",",,roll,,,,,,,,,,
neither,,of,,,,,,,,,,
is,,paper,,,,,,,,,,
your,,lying,,,,,,,,,,
friend,,next,,,,,,,,,,
;,,to,,,,,,,,,,
Third,,the,,,,,,,,,,
",",,bottles,,,,,,,,,,
as,,.,,,,,,,,,,
you,,Harry,,,,,,,,,,
see,,looked,,,,,,,,,,
clearly,,over,,,,,,,,,,
",",,her,,,,,,,,,,
all,,shoulder,,,,,,,,,,
are,,to,,,,,,,,,,
different,,read,,,,,,,,,,
size,,it,,,,,,,,,,
",",,:,,,,,,,,,,
Neither,,Danger,,,,,,,,,,
dwarf,,lies,,,,,,,,,,
nor,,before,,,,,,,,,,
giant,,you,,,,,,,,,,
holds,,",",,,,,,,,,,
death,,while,,,,,,,,,,
in,,safety,,,,,,,,,,
their,,lies,,,,,,,,,,
insides,,behind,,,,,,,,,,
;,,",",,,,,,,,,,
Fourth,,Two,,,,,,,,,,
",",,of,,,,,,,,,,
the,,us,,,,,,,,,,
second,,will,,,,,,,,,,
left,,help,,,,,,,,,,
and,,you,,,,,,,,,,
the,,",",,,,,,,,,,
second,,which,,,,,,,,,,
on,,ever,,,,,,,,,,
the,,you,,,,,,,,,,
right,,would,,,,,,,,,,
Are,,find,,,,,,,,,,
twins,,",",,,,,,,,,,
once,,One,,,,,,,,,,
you,,among,,,,,,,,,,
taste,,us,,,,,,,,,,
them,,seven,,,,,,,,,,
",",,will,,,,,,,,,,
though,,let,,,,,,,,,,
different,,you,,,,,,,,,,
at,,move,,,,,,,,,,
first,,ahead,,,,,,,,,,
sight,,",",,,,,,,,,,
.,,Another,,,,,,,,,,
Hennione,,will,,,,,,,,,,
let,,transport,,,,,,,,,,
out,,the,,,,,,,,,,
a,,drinker,,,,,,,,,,
great,,back,,,,,,,,,,
sigh,,instead,,,,,,,,,,
and,,",",,,,,,,,,,
Harry,,Two,,,,,,,,,,
",",,among,,,,,,,,,,
amazed,,our,,,,,,,,,,
",",,number,,,,,,,,,,
saw,,hold,,,,,,,,,,
that,,only,,,,,,,,,,
she,,nettle,,,,,,,,,,
was,,wine,,,,,,,,,,
smiling,,",",,,,,,,,,,
",",,Three,,,,,,,,,,
the,,of,,,,,,,,,,
very,,us,,,,,,,,,,
last,,are,,,,,,,,,,
thing,,killers,,,,,,,,,,
he,,",",,,,,,,,,,
felt,,waiting,,,,,,,,,,
like,,bidden,,,,,,,,,,
doing,,in,,,,,,,,,,
.,,line,,,,,,,,,,
“,,.,,,,,,,,,,
Brilliant,,Choose,,,,,,,,,,
",”",,",",,,,,,,,,,
said,,unless,,,,,,,,,,
Hermione,,you,,,,,,,,,,
.,,wish,,,,,,,,,,
“,,to,,,,,,,,,,
This,,stay,,,,,,,,,,
isn,,here,,,,,,,,,,
’,,forevermore,,,,,,,,,,
t,,",",,,,,,,,,,
magic,,To,,,,,,,,,,
—,,help,,,,,,,,,,
it,,you,,,,,,,,,,
’,,in,,,,,,,,,,
s,,your,,,,,,,,,,
logic,,choice,,,,,,,,,,
—,,",",,,,,,,,,,
a,,we,,,,,,,,,,
puzzle,,give,,,,,,,,,,
.,,you,,,,,,,,,,
A,,these,,,,,,,,,,
lot,,clues,,,,,,,,,,
of,,four,,,,,,,,,,
the,,:,,,,,,,,,,
greatest,,First,,,,,,,,,,
wizards,,",",,,,,,,,,,
haven,,however,,,,,,,,,,
’,,slyly,,,,,,,,,,
t,,the,,,,,,,,,,
got,,poison,,,,,,,,,,
an,,tries,,,,,,,,,,
ounce,,to,,,,,,,,,,
of,,hide,,,,,,,,,,
logic,,You,,,,,,,,,,
",",,will,,,,,,,,,,
they,,always,,,,,,,,,,
’,,find,,,,,,,,,,
d,,some,,,,,,,,,,
be,,on,,,,,,,,,,
stuck,,nettle,,,,,,,,,,
in,,wine,,,,,,,,,,
here,,’,,,,,,,,,,
forever,,s,,,,,,,,,,
.”,,left,,,,,,,,,,
“,,side,,,,,,,,,,
But,,;,,,,,,,,,,
so,,Second,,,,,,,,,,
will,,",",,,,,,,,,,
we,,different,,,,,,,,,,
",",,are,,,,,,,,,,
won,,those,,,,,,,,,,
’,,who,,,,,,,,,,
t,,stand,,,,,,,,,,
we,,at,,,,,,,,,,
?”,,either,,,,,,,,,,
“,,end,,,,,,,,,,
Of,,",",,,,,,,,,,
course,,But,,,,,,,,,,
not,,if,,,,,,,,,,
",”",,you,,,,,,,,,,
said,,would,,,,,,,,,,
Hermione,,move,,,,,,,,,,
.,,onward,,,,,,,,,,
“,,",",,,,,,,,,,
Everything,,neither,,,,,,,,,,
we,,is,,,,,,,,,,
need,,your,,,,,,,,,,
is,,friend,,,,,,,,,,
here,,;,,,,,,,,,,
on,,Third,,,,,,,,,,
this,,",",,,,,,,,,,
paper,,as,,,,,,,,,,
.,,you,,,,,,,,,,
Seven,,see,,,,,,,,,,
bottles,,clearly,,,,,,,,,,
:,,",",,,,,,,,,,
three,,all,,,,,,,,,,
are,,are,,,,,,,,,,
poison,,different,,,,,,,,,,
;,,size,,,,,,,,,,
two,,",",,,,,,,,,,
are,,Neither,,,,,,,,,,
wine,,dwarf,,,,,,,,,,
;,,nor,,,,,,,,,,
one,,giant,,,,,,,,,,
will,,holds,,,,,,,,,,
get,,death,,,,,,,,,,
us,,in,,,,,,,,,,
safely,,their,,,,,,,,,,
through,,insides,,,,,,,,,,
the,,;,,,,,,,,,,
black,,Fourth,,,,,,,,,,
fire,,",",,,,,,,,,,
",",,the,,,,,,,,,,
and,,second,,,,,,,,,,
one,,left,,,,,,,,,,
will,,and,,,,,,,,,,
get,,the,,,,,,,,,,
us,,second,,,,,,,,,,
back,,on,,,,,,,,,,
through,,the,,,,,,,,,,
the,,right,,,,,,,,,,
purple,,Are,,,,,,,,,,
.”,,twins,,,,,,,,,,
“,,once,,,,,,,,,,
But,,you,,,,,,,,,,
how,,taste,,,,,,,,,,
do,,them,,,,,,,,,,
we,,",",,,,,,,,,,
know,,though,,,,,,,,,,
which,,different,,,,,,,,,,
to,,at,,,,,,,,,,
drink,,first,,,,,,,,,,
?”,,sight,,,,,,,,,,
“,,.,,,,,,,,,,
Give,,Hennione,,,,,,,,,,
me,,let,,,,,,,,,,
a,,out,,,,,,,,,,
minute,,a,,,,,,,,,,
.”,,great,,,,,,,,,,
Hennione,,sigh,,,,,,,,,,
read,,and,,,,,,,,,,
the,,Harry,,,,,,,,,,
paper,,",",,,,,,,,,,
several,,amazed,,,,,,,,,,
times,,",",,,,,,,,,,
.,,saw,,,,,,,,,,
Then,,that,,,,,,,,,,
she,,she,,,,,,,,,,
walked,,was,,,,,,,,,,
up,,smiling,,,,,,,,,,
and,,",",,,,,,,,,,
down,,the,,,,,,,,,,
the,,very,,,,,,,,,,
line,,last,,,,,,,,,,
of,,thing,,,,,,,,,,
bottles,,he,,,,,,,,,,
",",,felt,,,,,,,,,,
muttering,,like,,,,,,,,,,
to,,doing,,,,,,,,,,
herself,,.,,,,,,,,,,
and,,“,,,,,,,,,,
pointing,,Brilliant,,,,,,,,,,
at,,",”",,,,,,,,,,
them,,said,,,,,,,,,,
.,,Hermione,,,,,,,,,,
At,,.,,,,,,,,,,
last,,“,,,,,,,,,,
",",,This,,,,,,,,,,
she,,isn,,,,,,,,,,
clapped,,’,,,,,,,,,,
her,,t,,,,,,,,,,
hands,,magic,,,,,,,,,,
.,,—,,,,,,,,,,
“,,it,,,,,,,,,,
Got,,’,,,,,,,,,,
it,,s,,,,,,,,,,
",”",,logic,,,,,,,,,,
she,,—,,,,,,,,,,
said,,a,,,,,,,,,,
.,,puzzle,,,,,,,,,,
“,,.,,,,,,,,,,
The,,A,,,,,,,,,,
smallest,,lot,,,,,,,,,,
bottle,,of,,,,,,,,,,
will,,the,,,,,,,,,,
get,,greatest,,,,,,,,,,
us,,wizards,,,,,,,,,,
through,,haven,,,,,,,,,,
the,,’,,,,,,,,,,
black,,t,,,,,,,,,,
fire,,got,,,,,,,,,,
—,,an,,,,,,,,,,
toward,,ounce,,,,,,,,,,
the,,of,,,,,,,,,,
Stone,,logic,,,,,,,,,,
.”,,",",,,,,,,,,,
Harry,,they,,,,,,,,,,
looked,,’,,,,,,,,,,
at,,d,,,,,,,,,,
the,,be,,,,,,,,,,
tiny,,stuck,,,,,,,,,,
bottle,,in,,,,,,,,,,
.,,here,,,,,,,,,,
“,,forever,,,,,,,,,,
There,,.”,,,,,,,,,,
’,,“,,,,,,,,,,
s,,But,,,,,,,,,,
only,,so,,,,,,,,,,
enough,,will,,,,,,,,,,
there,,we,,,,,,,,,,
for,,",",,,,,,,,,,
one,,won,,,,,,,,,,
of,,’,,,,,,,,,,
us,,t,,,,,,,,,,
",”",,we,,,,,,,,,,
he,,?”,,,,,,,,,,
said,,“,,,,,,,,,,
.,,Of,,,,,,,,,,
“,,course,,,,,,,,,,
That,,not,,,,,,,,,,
’,,",”",,,,,,,,,,
s,,said,,,,,,,,,,
hardly,,Hermione,,,,,,,,,,
one,,.,,,,,,,,,,
swallow,,“,,,,,,,,,,
.”,,Everything,,,,,,,,,,
They,,we,,,,,,,,,,
looked,,need,,,,,,,,,,
at,,is,,,,,,,,,,
each,,here,,,,,,,,,,
other,,on,,,,,,,,,,
.,,this,,,,,,,,,,
“,,paper,,,,,,,,,,
Which,,.,,,,,,,,,,
one,,Seven,,,,,,,,,,
will,,bottles,,,,,,,,,,
get,,:,,,,,,,,,,
you,,three,,,,,,,,,,
back,,are,,,,,,,,,,
through,,poison,,,,,,,,,,
the,,;,,,,,,,,,,
purple,,two,,,,,,,,,,
flames,,are,,,,,,,,,,
?”,,wine,,,,,,,,,,
Hennione,,;,,,,,,,,,,
pointed,,one,,,,,,,,,,
at,,will,,,,,,,,,,
a,,get,,,,,,,,,,
rounded,,us,,,,,,,,,,
bottle,,safely,,,,,,,,,,
at,,through,,,,,,,,,,
the,,the,,,,,,,,,,
right,,black,,,,,,,,,,
end,,fire,,,,,,,,,,
of,,",",,,,,,,,,,
the,,and,,,,,,,,,,
line,,one,,,,,,,,,,
.,,will,,,,,,,,,,
“,,get,,,,,,,,,,
You,,us,,,,,,,,,,
drink,,back,,,,,,,,,,
that,,through,,,,,,,,,,
",”",,the,,,,,,,,,,
said,,purple,,,,,,,,,,
Harry,,.”,,,,,,,,,,
.,,“,,,,,,,,,,
“,,But,,,,,,,,,,
No,,how,,,,,,,,,,
",",,do,,,,,,,,,,
listen,,we,,,,,,,,,,
",",,know,,,,,,,,,,
get,,which,,,,,,,,,,
back,,to,,,,,,,,,,
and,,drink,,,,,,,,,,
get,,?”,,,,,,,,,,
Ron,,“,,,,,,,,,,
.,,Give,,,,,,,,,,
Grab,,me,,,,,,,,,,
brooms,,a,,,,,,,,,,
from,,minute,,,,,,,,,,
the,,.”,,,,,,,,,,
flying,,Hennione,,,,,,,,,,
-,,read,,,,,,,,,,
key,,the,,,,,,,,,,
room,,paper,,,,,,,,,,
",",,several,,,,,,,,,,
they,,times,,,,,,,,,,
’,,.,,,,,,,,,,
ll,,Then,,,,,,,,,,
get,,she,,,,,,,,,,
you,,walked,,,,,,,,,,
out,,up,,,,,,,,,,
of,,and,,,,,,,,,,
the,,down,,,,,,,,,,
trapdoor,,the,,,,,,,,,,
and,,line,,,,,,,,,,
past,,of,,,,,,,,,,
Fluffy,,bottles,,,,,,,,,,
—,,",",,,,,,,,,,
go,,muttering,,,,,,,,,,
straight,,to,,,,,,,,,,
to,,herself,,,,,,,,,,
the,,and,,,,,,,,,,
owlery,,pointing,,,,,,,,,,
and,,at,,,,,,,,,,
send,,them,,,,,,,,,,
Hedwig,,.,,,,,,,,,,
to,,At,,,,,,,,,,
Dumbledore,,last,,,,,,,,,,
",",,",",,,,,,,,,,
we,,she,,,,,,,,,,
need,,clapped,,,,,,,,,,
him,,her,,,,,,,,,,
.,,hands,,,,,,,,,,
I,,.,,,,,,,,,,
might,,“,,,,,,,,,,
be,,Got,,,,,,,,,,
able,,it,,,,,,,,,,
to,,",”",,,,,,,,,,
hold,,she,,,,,,,,,,
Snape,,said,,,,,,,,,,
off,,.,,,,,,,,,,
for,,“,,,,,,,,,,
a,,The,,,,,,,,,,
while,,smallest,,,,,,,,,,
",",,bottle,,,,,,,,,,
but,,will,,,,,,,,,,
I,,get,,,,,,,,,,
’,,us,,,,,,,,,,
m,,through,,,,,,,,,,
no,,the,,,,,,,,,,
match,,black,,,,,,,,,,
for,,fire,,,,,,,,,,
him,,—,,,,,,,,,,
",",,toward,,,,,,,,,,
really,,the,,,,,,,,,,
.”,,Stone,,,,,,,,,,
“,,.”,,,,,,,,,,
But,,Harry,,,,,,,,,,
Harry,,looked,,,,,,,,,,
—,,at,,,,,,,,,,
what,,the,,,,,,,,,,
if,,tiny,,,,,,,,,,
You,,bottle,,,,,,,,,,
-,,.,,,,,,,,,,
Know,,“,,,,,,,,,,
-,,There,,,,,,,,,,
Who,,’,,,,,,,,,,
’,,s,,,,,,,,,,
s,,only,,,,,,,,,,
with,,enough,,,,,,,,,,
him,,there,,,,,,,,,,
?”,,for,,,,,,,,,,
“,,one,,,,,,,,,,
Well,,of,,,,,,,,,,
—,,us,,,,,,,,,,
I,,",”",,,,,,,,,,
was,,he,,,,,,,,,,
lucky,,said,,,,,,,,,,
once,,.,,,,,,,,,,
",",,“,,,,,,,,,,
wasn,,That,,,,,,,,,,
’,,’,,,,,,,,,,
t,,s,,,,,,,,,,
I,,hardly,,,,,,,,,,
?”,,one,,,,,,,,,,
said,,swallow,,,,,,,,,,
Harry,,.”,,,,,,,,,,
",",,They,,,,,,,,,,
pointing,,looked,,,,,,,,,,
at,,at,,,,,,,,,,
his,,each,,,,,,,,,,
scar,,other,,,,,,,,,,
.,,.,,,,,,,,,,
“,,“,,,,,,,,,,
I,,Which,,,,,,,,,,
might,,one,,,,,,,,,,
get,,will,,,,,,,,,,
lucky,,get,,,,,,,,,,
again,,you,,,,,,,,,,
.”,,back,,,,,,,,,,
Hennione,,through,,,,,,,,,,
’,,the,,,,,,,,,,
s,,purple,,,,,,,,,,
lip,,flames,,,,,,,,,,
trembled,,?”,,,,,,,,,,
",",,Hennione,,,,,,,,,,
and,,pointed,,,,,,,,,,
she,,at,,,,,,,,,,
suddenly,,a,,,,,,,,,,
dashed,,rounded,,,,,,,,,,
at,,bottle,,,,,,,,,,
Harry,,at,,,,,,,,,,
and,,the,,,,,,,,,,
threw,,right,,,,,,,,,,
her,,end,,,,,,,,,,
arms,,of,,,,,,,,,,
around,,the,,,,,,,,,,
him,,line,,,,,,,,,,
.,,.,,,,,,,,,,
“,,“,,,,,,,,,,
Hennione,,You,,,,,,,,,,
!,,drink,,,,,,,,,,
”,,that,,,,,,,,,,
“,,",”",,,,,,,,,,
Harry,,said,,,,,,,,,,
—,,Harry,,,,,,,,,,
you,,.,,,,,,,,,,
’,,“,,,,,,,,,,
re,,No,,,,,,,,,,
a,,",",,,,,,,,,,
great,,listen,,,,,,,,,,
wizard,,",",,,,,,,,,,
",",,get,,,,,,,,,,
you,,back,,,,,,,,,,
know,,and,,,,,,,,,,
.”,,get,,,,,,,,,,
“,,Ron,,,,,,,,,,
I,,.,,,,,,,,,,
’,,Grab,,,,,,,,,,
m,,brooms,,,,,,,,,,
not,,from,,,,,,,,,,
as,,the,,,,,,,,,,
good,,flying,,,,,,,,,,
as,,-,,,,,,,,,,
you,,key,,,,,,,,,,
",”",,room,,,,,,,,,,
said,,",",,,,,,,,,,
Harry,,they,,,,,,,,,,
",",,’,,,,,,,,,,
very,,ll,,,,,,,,,,
embarrassed,,get,,,,,,,,,,
",",,you,,,,,,,,,,
as,,out,,,,,,,,,,
she,,of,,,,,,,,,,
let,,the,,,,,,,,,,
go,,trapdoor,,,,,,,,,,
of,,and,,,,,,,,,,
him,,past,,,,,,,,,,
.,,Fluffy,,,,,,,,,,
“,,—,,,,,,,,,,
